"uid","namedLocation","domainID","siteID","plotID","plotType","collectDate","sampleID","cnSampleID","cnSampleCode","analysisDate","sampleType","d15N","d13C","cnIsotopeQF","isotopeAccuracyQF","analyticalRepNumber","remarks","laboratoryName","testMethod","instrument","analyzedBy","reviewedBy","dataQF"
"1856539d-06c2-4abf-a915-92e3d1bdd03f","STEI_008.basePlot.cfc","D05","STEI","STEI_008","distributed","2017-08-24T14:15Z","VIe0/2w3fNdImTPDFEeyj4pOPHv3uWaNhPrQV1lWKNs=","VIe0/2w3fNdImTPDFEeyj4pOPHv3uWaNPX7LCxipLbs=",NA,"2018-03-22","vegetation",-1.3,-28.8,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"9249c211-4316-4b80-8a0f-155be01d906c","STEI_008.basePlot.cfc","D05","STEI","STEI_008","distributed","2017-08-24T14:16Z","VIe0/2w3fNcUGzVrPfqiD8/f4TEvV8as4BcvO/EM4Rg=","VIe0/2w3fNcUGzVrPfqiD8/f4TEvV8aszM/25aOXfos=",NA,"2018-03-22","vegetation",-2,-28.4,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"9d0fcb14-faa2-497d-a7cd-492ac93cf4d1","STEI_059.basePlot.cfc","D05","STEI","STEI_059","tower","2017-08-28T14:54Z","VIe0/2w3fNdZpcW9ae5/mUbxNKrAEUrTKazl3Wg7T4A=","VIe0/2w3fNdZpcW9ae5/mUbxNKrAEUrT0i8kiw/YMZI=",NA,"2018-03-22","vegetation",-1.4,-28.8,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"28783478-bc14-49d4-a3de-d4b898c48754","STEI_059.basePlot.cfc","D05","STEI","STEI_059","tower","2017-08-28T15:08Z","VIe0/2w3fNebL06shWhPji2SF1yB8s00UNM/Y0EFZxk=","VIe0/2w3fNebL06shWhPji2SF1yB8s00jv3PlI4tDOk=",NA,"2018-03-22","vegetation",-3,-28.5,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"d7ee0c49-5e5f-4d0b-9cc5-0d1cce12364f","STEI_059.basePlot.cfc","D05","STEI","STEI_059","tower","2017-08-28T15:28Z","VIe0/2w3fNeNnoDJ4akJYMWC1aiAJkiauYkqOsksHAE=","VIe0/2w3fNeNnoDJ4akJYMWC1aiAJkiarn3y1dSb92c=",NA,"2018-03-22","vegetation",-3.3,-28.8,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"90102cab-5cc1-4ab4-a8d4-51444da25809","STEI_047.basePlot.cfc","D05","STEI","STEI_047","tower","2017-08-28T15:56Z","VIe0/2w3fNebmhW80rzpS881KI92y62T7Ti7hhlPfBw=","VIe0/2w3fNebmhW80rzpS881KI92y62TlOMwCWz7wzA=",NA,"2018-03-22","vegetation",-2.6,-27.4,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"1dcd929c-8315-4c5a-bc32-8142b8b4abf9","STEI_047.basePlot.cfc","D05","STEI","STEI_047","tower","2017-08-28T16:06Z","VIe0/2w3fNeBQnoBtnyUCQYQJX4XLBl9PCWG2SaZNuk=","VIe0/2w3fNeBQnoBtnyUCQYQJX4XLBl9qCGHJMUJDbo=",NA,"2018-03-22","vegetation",-0.6,-29.4,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"100b1554-703a-4691-b951-3c236db0810f","STEI_047.basePlot.cfc","D05","STEI","STEI_047","tower","2017-08-28T16:32Z","VIe0/2w3fNc9LAG1OMEeN8ZriLYt3e+ZEGq5DoNVT6Y=","VIe0/2w3fNc9LAG1OMEeN8ZriLYt3e+ZTPlBALV9e3o=",NA,"2018-03-22","vegetation",-2,-28.6,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"808755c4-af85-46db-beda-b2b98b5a45a2","STEI_053.basePlot.cfc","D05","STEI","STEI_053","tower","2017-08-28T16:44Z","VIe0/2w3fNfW02cWAdpRsHWQBtILJpeZfEC47VgkERw=","VIe0/2w3fNfW02cWAdpRsHWQBtILJpeZ/5XIQ3Qs1VU=",NA,"2018-03-22","vegetation",-3.1,-26.4,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"9b26a376-b2e6-484b-b9a3-098f52932da3","STEI_053.basePlot.cfc","D05","STEI","STEI_053","tower","2017-08-28T16:51Z","VIe0/2w3fNf2pzHj10cnqQF8QtjK6edGrDl/vLip/Pg=","VIe0/2w3fNf2pzHj10cnqQF8QtjK6edG3PNbpoR1jqI=",NA,"2018-03-22","vegetation",-1.9,-28.4,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"1a1beea5-1815-4a4a-a39e-054976d2d032","STEI_053.basePlot.cfc","D05","STEI","STEI_053","tower","2017-08-28T17:02Z","VIe0/2w3fNfW02cWAdpRsEBltogD1RiwG6g8WryoXKs=","VIe0/2w3fNfW02cWAdpRsEBltogD1RiwzyEQ8+HlaIc=",NA,"2018-03-22","vegetation",-3,-27.5,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"a1206345-08f6-45f1-ab49-a44ffcf5a80c","STEI_060.basePlot.cfc","D05","STEI","STEI_060","tower","2017-08-28T17:28Z","VIe0/2w3fNebVQKB2BjevtyqXOCdsnKT8hAEs+3C/Ng=","VIe0/2w3fNebVQKB2BjevtyqXOCdsnKTDcHhXr4taFU=",NA,"2018-03-22","vegetation",-4.5,-29.1,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"cd9c8b5c-b2f6-4dde-bfcf-34e56c840230","STEI_060.basePlot.cfc","D05","STEI","STEI_060","tower","2017-08-28T17:29Z","VIe0/2w3fNd/z2WoUObti5ZVAgsrdVZ/hHeH7OKvAxI=","VIe0/2w3fNd/z2WoUObti5ZVAgsrdVZ/zBQ+LpoKvBc=",NA,"2018-03-22","vegetation",-5.6,-28.5,"0","0",2,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"e1b1c46b-e27c-4db7-9895-385dd3cce038","STEI_060.basePlot.cfc","D05","STEI","STEI_060","tower","2017-08-28T17:29Z","VIe0/2w3fNd/z2WoUObti5ZVAgsrdVZ/hHeH7OKvAxI=","VIe0/2w3fNd/z2WoUObti5ZVAgsrdVZ/zBQ+LpoKvBc=",NA,"2018-03-22","vegetation",-5.6,-28.6,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"fbcfabf0-4fe2-49fe-93ee-1738085108d2","STEI_060.basePlot.cfc","D05","STEI","STEI_060","tower","2017-08-28T17:45Z","VIe0/2w3fNc33g5rmTd2pHq4VDDW2AUFc5Yg5mi4D1k=","VIe0/2w3fNc33g5rmTd2pHq4VDDW2AUFVbh5MzAzERA=",NA,"2018-03-22","vegetation",-4,-30.2,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"5b9edb94-1206-4080-834a-78e9c548719c","STEI_021.basePlot.cfc","D05","STEI","STEI_021","distributed","2017-08-28T20:06Z","VIe0/2w3fNcalzjkVwBhmldGEhUSkkljwAkHGnBLeDU=","VIe0/2w3fNcalzjkVwBhmldGEhUSkkljUs9Q5oxyQtI=",NA,"2018-03-22","vegetation",-0.8,-28.4,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"92d6d279-bc5b-47d8-803e-72e006a45da8","STEI_021.basePlot.cfc","D05","STEI","STEI_021","distributed","2017-08-28T20:22Z","VIe0/2w3fNcalzjkVwBhmsWNSJ0H6/lCOXw14m2mbvw=","VIe0/2w3fNcalzjkVwBhmsWNSJ0H6/lCQHilYNbcxuw=",NA,"2018-03-22","vegetation",-1.3,-28.4,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"47dd56e5-997a-4415-a9a1-92cc4795a986","STEI_021.basePlot.cfc","D05","STEI","STEI_021","distributed","2017-08-28T20:34Z","VIe0/2w3fNcalzjkVwBhmg1MmhmwySLj5mT3KSE11uo=","VIe0/2w3fNcalzjkVwBhmg1MmhmwySLjXQCWyahSbkM=",NA,"2018-03-22","vegetation",-0.9,-26.5,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"dac54dac-35f5-44e2-805a-39b9f6592c46","STEI_021.basePlot.cfc","D05","STEI","STEI_021","distributed","2017-08-28T20:34Z","VIe0/2w3fNcalzjkVwBhmg1MmhmwySLj5mT3KSE11uo=","VIe0/2w3fNcalzjkVwBhmg1MmhmwySLjXQCWyahSbkM=",NA,"2018-03-22","vegetation",-1,-26.6,"0","0",2,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"618be0d2-7c63-4d34-b2d9-108809d2327c","STEI_003.basePlot.cfc","D05","STEI","STEI_003","distributed","2017-08-29T13:46Z","VIe0/2w3fNeiYDd1kvOxg66bfSAZVSGo8BLiyROlYQw=","VIe0/2w3fNeiYDd1kvOxg66bfSAZVSGok+gG1Wzzw9I=",NA,"2018-03-22","vegetation",-1.3,-27.5,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"57c43983-ed90-4ddd-8f97-f035313a6a6a","STEI_003.basePlot.cfc","D05","STEI","STEI_003","distributed","2017-08-29T14:32Z","VIe0/2w3fNdC6482kBzsU+ZXDvTcBmXpcxcMuwwiLjc=","VIe0/2w3fNdC6482kBzsU+ZXDvTcBmXpw6X1eXSNOsk=",NA,"2018-03-22","vegetation",-5.3,-26.1,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"19fcb849-3c1d-417e-b34a-2c0df455cd9d","STEI_003.basePlot.cfc","D05","STEI","STEI_003","distributed","2017-08-29T15:21Z","VIe0/2w3fNcNrKRjyzmNZh0ikrU4TDTxOZJ/R4N1T8g=","VIe0/2w3fNcNrKRjyzmNZh0ikrU4TDTx5lH9FrTniBk=",NA,"2018-03-22","vegetation",-4.2,-27.8,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"b377cfd8-1b74-42bb-a3e2-670432ed9c3e","STEI_006.basePlot.cfc","D05","STEI","STEI_006","distributed","2017-08-29T16:17Z","VIe0/2w3fNfxmlWt9NRGm4zZmHkOrqOnv3sKGslRn+s=","VIe0/2w3fNfxmlWt9NRGm4zZmHkOrqOnKwkUoswD+wE=",NA,"2018-03-22","vegetation",-0.3,-28.1,"0","0",2,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"6fffcff3-d45d-4450-8753-a041d3524bb4","STEI_006.basePlot.cfc","D05","STEI","STEI_006","distributed","2017-08-29T16:17Z","VIe0/2w3fNfxmlWt9NRGm4zZmHkOrqOnv3sKGslRn+s=","VIe0/2w3fNfxmlWt9NRGm4zZmHkOrqOnKwkUoswD+wE=",NA,"2018-03-22","vegetation",-0.3,-28.1,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"e39643f7-6517-4aec-b6d6-d736edaa1154","STEI_006.basePlot.cfc","D05","STEI","STEI_006","distributed","2017-08-29T16:50Z","VIe0/2w3fNd94NzJ1ldmPvO/rfvxTdRR90xtbj4w4Go=","VIe0/2w3fNd94NzJ1ldmPvO/rfvxTdRRCfuaaFsANxM=",NA,"2018-03-22","vegetation",-0.9,-29.9,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"56d86ae8-bfcc-4339-849c-5b669fd4e9b9","STEI_006.basePlot.cfc","D05","STEI","STEI_006","distributed","2017-08-29T17:23Z","VIe0/2w3fNdw57HdUJ7YL8y6o5N9MN7OHNdhjlaZOp0=","VIe0/2w3fNdw57HdUJ7YL8y6o5N9MN7OrLdeUdUNNo4=",NA,"2018-03-22","vegetation",-1.9,-29.4,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"bb89c674-4956-4e60-ba61-d8a63197d77e","STEI_004.basePlot.cfc","D05","STEI","STEI_004","distributed","2017-08-29T19:09Z","VIe0/2w3fNfkpyROGrcCGN/B52ltoaK5OoK0qtPoR2o=","VIe0/2w3fNfkpyROGrcCGN/B52ltoaK5pkvqZEehhS4=",NA,"2018-03-22","vegetation",0.4,-28,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"7fa7eed9-955a-41f6-a77d-650e13c45419","STEI_004.basePlot.cfc","D05","STEI","STEI_004","distributed","2017-08-29T19:30Z","VIe0/2w3fNdOqIczM0wx5vfpcF4tFLybGsHm0906xWk=","VIe0/2w3fNdOqIczM0wx5vfpcF4tFLybdheZuhXkb8s=",NA,"2018-03-22","vegetation",-2.8,-28.2,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"4c477c6c-ed9a-40f3-939b-ae8a445d1e11","STEI_004.basePlot.cfc","D05","STEI","STEI_004","distributed","2017-08-29T19:54Z","VIe0/2w3fNfkpyROGrcCGPtCR19whAUEbHnv++zRu/I=","VIe0/2w3fNfkpyROGrcCGPtCR19whAUEYOHFLMexTI8=",NA,"2018-03-22","vegetation",0.3,-27.7,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"13cfbff5-c57f-4efa-b216-63ae48ade44e","STEI_002.basePlot.cfc","D05","STEI","STEI_002","distributed","2017-08-29T20:41Z","VIe0/2w3fNcn3zJhSf83pVhdTs3/Fuw0wCSb+sp0z98=","VIe0/2w3fNcn3zJhSf83pVhdTs3/Fuw0mGYba4zG7bw=",NA,"2018-03-22","vegetation",-4.5,-28.8,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"88e9590f-83e6-4147-81fa-22fa7ff1dc93","STEI_002.basePlot.cfc","D05","STEI","STEI_002","distributed","2017-08-29T20:56Z","VIe0/2w3fNf39i0uHMFdmaeaCqh5sYXhZumlpdA2UH4=","VIe0/2w3fNf39i0uHMFdmaeaCqh5sYXhVS5hndcrbMo=",NA,"2018-03-22","vegetation",-0.4,-30.3,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"ae227255-00f4-4ede-93a4-4472644295a6","STEI_002.basePlot.cfc","D05","STEI","STEI_002","distributed","2017-08-29T21:30Z","VIe0/2w3fNcn3zJhSf83pVVxpG6jk1EcOoeAHmkKomg=","VIe0/2w3fNcn3zJhSf83pVVxpG6jk1EcDQQYwLzcCiM=",NA,"2018-03-22","vegetation",-4.5,-27.6,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"3aebb962-c074-426c-b78d-a9fd89995a2d","STEI_001.basePlot.cfc","D05","STEI","STEI_001","distributed","2017-08-29T22:19Z","VIe0/2w3fNdp78ByyJA8EAivT6mVK4BIvRLpY5y8l9c=","VIe0/2w3fNdp78ByyJA8EAivT6mVK4BIgxP5zbOsBy8=",NA,"2018-03-22","vegetation",-3.9,-25.5,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"afcd77cd-07aa-403f-be86-df7188b3efd0","STEI_001.basePlot.cfc","D05","STEI","STEI_001","distributed","2017-08-29T22:32Z","VIe0/2w3fNdGg8ZdiqmQlCp6yf9Pjzzg0f8d4lnTIVI=","VIe0/2w3fNdGg8ZdiqmQlCp6yf9PjzzgJ/HEZWNeAFE=",NA,"2018-03-22","vegetation",0.3,-27.5,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"99f14465-2927-4001-af6f-14d92e3f34de","STEI_001.basePlot.cfc","D05","STEI","STEI_001","distributed","2017-08-29T22:58Z","VIe0/2w3fNeKiqeEFmkbTmAG23MSwrWMR4cAci0XV9A=","VIe0/2w3fNeKiqeEFmkbTmAG23MSwrWMt1hzwRH77bM=",NA,"2018-03-22","vegetation",-0.8,-30.6,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"11d941f1-ac38-44ef-ad80-f1c553bdfd0b","KONZ_011.basePlot.cfc","D06","KONZ","KONZ_011","distributed","2017-05-30T13:57Z","Cekj+eelgP/sGcPrqr9Pzgu/+/VJ097jr+rZh2V8Hcw=","Cekj+eelgP/sGcPrqr9Pzgu/+/VJ097jyFH/l/5tlsU=",NA,"2018-05-31","vegetation",-3.5,-15.6,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"1cc9eef7-4850-41b6-a021-94aa24225dd4","KONZ_003.basePlot.cfc","D06","KONZ","KONZ_003","distributed","2017-05-30T13:58Z","Cekj+eelgP9s9pDMbarmFxNu4AVtN2BlNTcUH7ACslY=","Cekj+eelgP9s9pDMbarmFxNu4AVtN2Blp/LOdMZM2kA=",NA,"2018-05-31","vegetation",-2.1,-28,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"63e2b41e-2893-42e2-add4-52bed477452a","KONZ_010.basePlot.cfc","D06","KONZ","KONZ_010","distributed","2017-05-30T14:00Z","Cekj+eelgP/O8PU4swAXHMBynq9bqLSM9VkSpEY46BI=","Cekj+eelgP/O8PU4swAXHMBynq9bqLSM5ZcIcvzHk9c=",NA,"2018-05-31","vegetation",-0.7,-23.2,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
