individualID,domainID,taxonID,subsample1Height,scientificName,elevation,siteID,decimalLatitude,decimalLongitude,leafMassPerArea,ligninPercent,cellulosePercent,foliarPhosphorusConc,foliarPotassiumConc,foliarCalciumConc,extractChlAConc,extractChlBConc,extractCarotConc,foliarMagnesiumConc,foliarSulfurConc,foliarManganeseConc,foliarIronConc,foliarCopperConc,foliarBoronConc,foliarZincConc,nitrogenPercent,carbonPercent,eventID,plotID,nestedSubplotID,pointID,stemDistance,stemAzimuth,supportingStemIndividualID,subtype,latitude,longitude,datum,utmZone,easting,northing,horzUncert,crdSource,vertUncert,nlcdClass,appMods,geometry,UTM_E,UTM_N,stemDiameter,height,maxCrownDiameter,ninetyCrownDiameter,growthForm,plantStatus,canopyPosition,shape,crown_size
NEON.PLA.D07.MLBS.00078,D07,QUAL,11.8,Quercus alba L.,1179.4,MLBS,37.37556,-80.520162,107.5,13.99,16.71,0.437,2.577,1.449,4.71,1.15,1.21,0.475,0.118,888.2,57,11.4,32.7,15.8,2.36,49.81,vst_MLBS_2015,MLBS_064,3,61,15.3,239.1,NA,basePlot,37.375728,-80.51992,WGS84,17N,542504.646,4136662.521,0.21,GeoXH 6000,0.29,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-80.5199201998339, 37.3757279942556)",542491.5176069423,4136654.6638188437,20.5,15.249999999999998,5.826741370112452,4.103540197155842,multi-bole tree,Live,Partially shaded,NA,height
NEON.PLA.D07.MLBS.00197,D07,QUAL,14.2,Quercus alba L.,1170,MLBS,37.376621,-80.5198,103.1,14.9,16.42,0.496,3.411,0.897,4.54,1.04,1.21,0.582,0.106,1097.3,59.9,11.8,31.6,13.8,2.33,47.59,vst_MLBS_2015,MLBS_061,2,43,8.3,338.2,NA,basePlot,37.376624,-80.519572,WGS84,17N,542534.98,4136762.033,0.3,GeoXH 6000,0.56,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-80.5195718745219, 37.376623558253)",542531.8976469649,4136769.739432363,28.56666666666667,15.899999999999997,6.011919108328201,4.2441283100911695,multi-bole tree,Live,Partially shaded,NA,height
NEON.PLA.D07.MLBS.01019,D07,QURU,17,Quercus rubra L.,1176.6,MLBS,37.377487,-80.527932,106.2,35.64,18.77,0.686,4.665,1.207,4.53,1.07,1.2,0.768,0.182,1174.1,45.5,7.6,36,18.5,2.26,51.67,vst_MLBS_2015,MLBS_063,3,41,9.5,142.6,NA,basePlot,37.377487,-80.527932,WGS84,17N,541794.362,4136854.079,0.21,GeoXH 6000,0.3,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-80.5279316151797, 37.377486904093)",541800.1320704774,4136846.5320611047,28.633333333333333,17.600000000000005,7.649022100218258,5.346667361782999,single bole tree,Live,Partially shaded,NA,height
NEON.PLA.D07.MLBS.01022,D07,QUAL,15.8,Quercus alba L.,1176.6,MLBS,37.377487,-80.527932,126.9,19.77,18.86,0.78,5.184,2.657,5.01,1.2,1.27,0.976,0.133,2206.7,49,12.4,35.2,17.5,2.78,51.65,vst_MLBS_2015,MLBS_063,3,41,7.8,123.2,NA,basePlot,37.377487,-80.527932,WGS84,17N,541794.362,4136854.079,0.21,GeoXH 6000,0.3,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-80.5279316151797, 37.377486904093)",541800.888761645,4136849.8080068566,27.133333333333333,18.2,6.652619636832157,4.73306195101329,single bole tree,Live,Partially shaded,NA,height
NEON.PLA.D07.MLBS.01030,D07,AMLA,14.2,Amelanchier laevis Wiegand,1176.6,MLBS,37.377487,-80.527932,71,23.84,17.62,0.627,3.656,1.382,8.24,2.28,2.06,0.765,0.158,756.2,60.6,8.1,40.2,26.9,2.43,50.17,vst_MLBS_2015,MLBS_063,1,41,10.3,65.3,NA,basePlot,37.377487,-80.527932,WGS84,17N,541794.362,4136854.079,0.21,GeoXH 6000,0.3,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-80.5279316151797, 37.377486904093)",541803.7196342285,4136858.38303086,36,15.999999999999998,6.9147087207305296,5.784262996371243,single bole tree,Live,Partially shaded,NA,height
NEON.PLA.D07.MLBS.01546,D07,ACRU,10.3,Acer rubrum L.,1224.8,MLBS,37.368524,-80.526977,307.8,21.18,14.13,0.837,0.075,0.023,10.9,3.18,2.83,0.024,0.114,1853.2,56.2,4.3,19.1,25,2.06,51.67,vst_MLBS_2018,MLBS_003,2,51,18.9,187.8,NA,basePlot,37.36862,-80.526857,WGS84,17N,541894.435,4135870.858,0.16,GeoXH 6000,0.26,deciduousForest,cdw|dhp|hbp|vst|bgc|sme|cfc,"c(-80.5268569898967, 37.3686200728026)",541891.8699756811,4135852.132865815,22.4,12.599999999999996,10.299999999999999,8.2,multi-bole tree,Live,Mostly shaded,NA,measured
NEON.PLA.D07.MLBS.01566,D07,QURU,18,Quercus rubra L.,1224.8,MLBS,37.368524,-80.526977,400.3,25.8,16.84,0.656,0.105,0.018,6.68,2.03,1.8,0.014,0.141,2797.5,43,10.6,41.8,23.1,2.39,48.75,vst_MLBS_2018,MLBS_003,4,51,12,246.2,NA,basePlot,37.36862,-80.526857,WGS84,17N,541894.435,4135870.858,0.16,GeoXH 6000,0.26,deciduousForest,cdw|dhp|hbp|vst|bgc|sme|cfc,"c(-80.5268569898967, 37.3686200728026)",541883.4554839858,4135866.0154564437,31.499999999999993,19.299999999999997,10.000000000000002,5.2,single bole tree,Live,Full sun,NA,measured
NEON.PLA.D07.MLBS.01584,D07,QURU,18,Quercus rubra L.,1239.2,MLBS,37.365557,-80.526339,134.2,26.38,19,0.473,3.733,0.504,17.34,5.04,4.13,0.283,0.08,1514.6,64.9,9.5,34.4,31.9,2.24,49.94,vst_MLBS_2018,MLBS_010,4,31,19.1,65,NA,basePlot,37.365461,-80.526457,WGS84,17N,541931.622,4135520.553,0.18,GeoXH 6000,0.26,deciduousForest,cdw|dhp|hbp|vst|cfc,"c(-80.5264568691121, 37.3654608964545)",541948.9324787324,4135528.625008799,27.9,13.2,6.9,6.4,single bole tree,"Live, insect damaged",Full sun,NA,measured
NEON.PLA.D07.MLBS.01655,D07,QURU,8.7,Quercus rubra L.,1312.6,MLBS,37.360694,-80.524985,382.3,25.42,17.61,0.429,0.037,0.019,6.86,2.19,1.65,0.01,0.142,2211.6,40.8,8.2,24.5,19.9,2.69,51.51,vst_MLBS_2018,MLBS_001,4,31,26.1,44.5,NA,basePlot,37.360606,-80.525099,WGS84,17N,542054.535,4134982.552,0.16,GeoXH 6000,0.21,deciduousForest,cdw|dhp|hbp|vst|bgc|sme|cfc,"c(-80.5250993898378, 37.3606060237862)",542072.8287317982,4135001.167836723,45.5,13.5,11.199999999999998,8.100000000000001,single bole tree,Live,Full sun,NA,measured
NEON.PLA.D07.MLBS.01661,D07,ACRU,8.9,Acer rubrum L.,1312.6,MLBS,37.360694,-80.524985,246.9,19.02,12.17,0.821,0.119,0.069,9.92,3.03,2.51,0.023,0.118,1981.9,53.9,4.4,18.4,24.9,2.23,52.06,vst_MLBS_2018,MLBS_001,2,31,20.1,61.1,NA,basePlot,37.360606,-80.525099,WGS84,17N,542054.535,4134982.552,0.16,GeoXH 6000,0.21,deciduousForest,cdw|dhp|hbp|vst|bgc|sme|cfc,"c(-80.5250993898378, 37.3606060237862)",542072.1318369927,4134992.2659759037,22.7,11.9,7.7,6.4,single bole tree,No longer qualifies,Partially shaded,NA,measured
NEON.PLA.D07.ORNL.00655,D07,QURU,25,Quercus rubra L.,322.5,ORNL,35.963923,-84.287231,107,24.29,18.76,0.11699999999999999,1.0035,0.436,6.54,1.65,1.66,0.18,0.087,2643.8,59.1,6.9,36.6,17.25,2.1,48.54,vst_ORNL_2014,ORNL_043,3,59,2.7,115.8,NA,basePlot,35.964081,-84.287252,WGS84,16N,744632.96,3983367.049,0.19,GeoXH 6000,0.25,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-84.2872518412574, 35.9640807732271)",744635.3908606827,3983365.873876032,53.525,29.15,12.213884118724,7.932785640845815,single bole tree,Live,NA,NA,height
NEON.PLA.D07.ORNL.00789,D07,QUAL,25.3,Quercus alba L.,262,ORNL,35.965869,-84.23064,87.3,9.68,13.56,0.125,0.533,0.495,3.89,0.76,1.29,0.174,0.095,1305,58.6,6.6,18,11.2,1.76,47.98,vst_ORNL_2014,ORNL_003,3,31,9,30.8,NA,basePlot,35.965802,-84.230754,WGS84,16N,749723.657,3983701.334,0.17,GeoXH 6000,0.24,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-84.2307542731309, 35.9658021903957)",749728.2653857839,3983709.0646390724,60.64999999999999,29.049999999999994,18.45,14.050000000000002,single bole tree,Live,Full sun,NA,measured
NEON.PLA.D07.ORNL.00848,D07,ACRU,2,Acer rubrum L.,262,ORNL,35.965869,-84.23064,50.2,9.34,12.14,0.144,0.93,0.493,7.51,2.02,2.1,0.234,0.105,619.5,60.1,5.6,24.7,18.6,1.69,48.86,vst_ORNL_2014,ORNL_003,3,31,17,56.6,NA,basePlot,35.965802,-84.230754,WGS84,16N,749723.657,3983701.334,0.17,GeoXH 6000,0.24,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-84.2307542731309, 35.9658021903957)",749737.8494136755,3983710.6921725813,13.550000000000004,3.7000000000000006,2.35,1.4500000000000002,single bole tree,Live,Mostly shaded,NA,measured
NEON.PLA.D07.ORNL.00919,D07,LIST2,22.4,Liquidambar styraciflua L.,306.9,ORNL,35.982205,-84.212754,71.2,19.79,14.78,0.139,1.082,0.45,5.71,1.43,1.52,0.282,0.144,2451.4,62.1,9.5,17.3,27.9,1.69,49.08,vst_ORNL_2014,ORNL_002,4,49,7.5,119.4,NA,basePlot,35.982278,-84.212896,WGS84,16N,751282.233,3985575.273,0.25,GeoXH 6000,0.58,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-84.2128955298045, 35.9822775886369)",751288.7671035834,3985571.591221848,31.550000000000004,24.3,8.65,7.349999999999999,single bole tree,Live,Partially shaded,NA,measured
NEON.PLA.D07.ORNL.00930,D07,ACRU,16.7,Acer rubrum L.,306.9,ORNL,35.982205,-84.212754,56.7,10.05,11.87,0.109,0.73,0.299,6.8,1.61,1.95,0.131,0.105,1049.6,50.9,8.9,19.4,17.9,1.86,49.64,vst_ORNL_2014,ORNL_002,2,31,22,53.9,NA,basePlot,35.982127,-84.212881,WGS84,16N,751283.986,3985558.558,0.15,GeoXH 6000,0.18,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-84.2128814042377, 35.9821266139288)",751301.7617774458,3985571.520319862,28.55,17.999999999999996,10.15,7.950000000000001,multi-bole tree,Live,Partially shaded,NA,measured
NEON.PLA.D07.ORNL.00951,D07,QUMO4,16.1,Quercus montana Willd.,306.9,ORNL,35.982205,-84.212754,113.1,17.225,17.9,0.1,1.03,0.336,6.48,1.37,1.68,0.18,0.104,1983.6,46.6,5.2,30.4,9.1,1.88,49.25,vst_ORNL_2014,ORNL_002,1,31,11.6,76.3,NA,basePlot,35.982127,-84.212881,WGS84,16N,751283.986,3985558.558,0.15,GeoXH 6000,0.18,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-84.2128814042377, 35.9821266139288)",751295.255969792,3985561.3053224944,44.75000000000001,24.500000000000004,13.450000000000001,10.65,single bole tree,Live,Full sun,NA,measured
NEON.PLA.D07.ORNL.00971,D07,QUAL,18.1,Quercus alba L.,296.1,ORNL,35.907947,-84.275213,59.7,9.91,16.66,0.139,1.283,0.307,5.03,1.33,1.61,0.133,0.101,2327.9,59.5,7,21.2,12,1.94,47.86,vst_ORNL_2014,ORNL_004,2,31,13.9,15.2,NA,basePlot,35.907859,-84.275326,WGS84,16N,745882.922,3977159.048,0.15,GeoXH 6000,0.16,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-84.2753257718357, 35.9078586466915)",745886.5664295831,3977172.461729273,57.64999999999998,27.500000000000004,13.099999999999998,11.9,single bole tree,Live,Full sun,NA,measured
NEON.PLA.D07.ORNL.00994,D07,QUAL,21,Quercus alba L.,296.1,ORNL,35.907947,-84.275213,67.8,9.83,15.32,0.125,0.881,0.361,4.47,1.16,1.3,0.171,0.094,2411,71.4,6.8,20.1,11.6,1.83,48.01,vst_ORNL_2014,ORNL_004,2,31,16.4,87.7,NA,basePlot,35.907859,-84.275326,WGS84,16N,745882.922,3977159.048,0.15,GeoXH 6000,0.16,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-84.2753257718357, 35.9078586466915)",745899.3087880799,3977159.7061613975,33.25000000000001,26.749999999999996,8.8,5.55,single bole tree,Live,Partially shaded,NA,measured
NEON.PLA.D07.ORNL.00997,D07,QUAL,19.4,Quercus alba L.,296.1,ORNL,35.907947,-84.275213,70.3,10.31,18.42,0.126,1.269,0.483,5.8,1.51,1.71,0.232,0.103,3383.9,64,6.8,21.1,11.1,1.58,46.77,vst_ORNL_2014,ORNL_004,1,31,12,68.8,NA,basePlot,35.907859,-84.275326,WGS84,16N,745882.922,3977159.048,0.15,GeoXH 6000,0.16,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-84.2753257718357, 35.9078586466915)",745894.1098856146,3977163.387494841,43.25000000000001,26.350000000000005,11.499999999999998,9.800000000000002,single bole tree,Live,Partially shaded,NA,measured
NEON.PLA.D07.ORNL.01158,D07,QUAL,23.3,Quercus alba L.,322.5,ORNL,35.932762,-84.332542,79.5,11.9,16.95,0.111,0.718,0.432,5.16,1.37,1.46,0.144,0.082,2016.4,55.5,6.7,17.9,9.1,1.76,48.07,vst_ORNL_2014,ORNL_008,4,31,17.3,27.1,NA,basePlot,35.932689,-84.332668,WGS84,16N,740631.729,3979771.102,0.23,GeoXH 6000,0.33,deciduousForest,cdw|cfc|dhp|hbp|vst,"c(-84.3326676646187, 35.9326894207506)",740639.6099268952,3979786.50268152,36.20000000000001,23.45,10.849999999999998,7.999999999999998,single bole tree,Live,Partially shaded,NA,measured
NEON.PLA.D07.ORNL.01181,D07,LITU,19.8,Liriodendron tulipifera L.,322.5,ORNL,35.932762,-84.332542,48.7,20.43,22.28,0.147,2.137,0.615,9.83,2.83,2.47,0.286,0.122,626.3,55.5,11.6,26.9,10.9,2.34,47.94,vst_ORNL_2014,ORNL_008,2,31,22.3,58.7,NA,basePlot,35.932689,-84.332668,WGS84,16N,740631.729,3979771.102,0.23,GeoXH 6000,0.33,deciduousForest,cdw|cfc|dhp|hbp|vst,"c(-84.3326676646187, 35.9326894207506)",740650.783431912,3979782.687276195,31.750000000000007,26.550000000000004,10.6,7.599999999999998,single bole tree,Live,Partially shaded,NA,measured
NEON.PLA.D07.ORNL.01198,D07,ACRU,17,Acer rubrum L.,322.5,ORNL,35.932762,-84.332542,73.9,12.76,14.64,0.119,0.734,0.39,7.32,2.18,2.1,0.158,0.093,1295.4,85.3,7.2,18.8,26.2,2.13,48.88,vst_ORNL_2014,ORNL_008,4,31,24.1,47.7,NA,basePlot,35.932689,-84.332668,WGS84,16N,740631.729,3979771.102,0.23,GeoXH 6000,0.33,deciduousForest,cdw|cfc|dhp|hbp|vst,"c(-84.3326676646187, 35.9326894207506)",740649.5541093891,3979787.3216015757,32.300000000000004,23.949999999999996,10.6,8.699999999999998,single bole tree,Live,Partially shaded,NA,measured
NEON.PLA.D07.ORNL.01527,D07,NYSY,4.8,Nyssa sylvatica Marshall,316.4,ORNL,35.974463,-84.22799,85.6,4.33,10.79,0.112,0.955,0.299,2.85,0.75,1,0.165,0.106,967.7,31.3,4.6,23.9,8.5,1.3,46.28,vst_ORNL_2017,ORNL_009,1,31,16.3,53.2,NA,basePlot,35.974369,-84.228099,WGS84,16N,749936.112,3984658.668,0.19,GeoXH 6000,0.27,deciduousForest,cdw|cfc|dhp|hbp|vst,"c(-84.2280991982997, 35.9743690017537)",749949.1639213464,3984668.432084656,47.04999999999999,21.4,8.5,5.3,single bole tree,Live,Partially shaded,NA,measured
NEON.PLA.D07.ORNL.01544,D07,NYSY,16.5,Nyssa sylvatica Marshall,316.4,ORNL,35.974463,-84.22799,85.5,4.52,11.86,0.104,0.809,0.38,3.72,1.2,1.07,0.353,0.119,984.2,51.4,4.1,16.7,7.8,1.6,46.85,vst_ORNL_2014,ORNL_009,2,31,12.7,41.5,NA,basePlot,35.974369,-84.228099,WGS84,16N,749936.112,3984658.668,0.19,GeoXH 6000,0.27,deciduousForest,cdw|cfc|dhp|hbp|vst,"c(-84.2280991982997, 35.9743690017537)",749944.5272746123,3984668.179737654,29.15,19.299999999999997,6.200000000000001,4.9,single bole tree,Live,Partially shaded,NA,measured
NEON.PLA.D07.ORNL.01558,D07,PINUS,15.3,Pinus sp.,244.6,ORNL,35.93025,-84.27011,204.2,16.52,17.71,0.0925,0.688,0.13,1.9,0.65,0.7,0.0895,0.062,1084.1,48.05,3.55,12.15,29.599999999999998,0.81,50.66,vst_ORNL_2014,ORNL_001,1,31,7.1,62,NA,basePlot,35.930155,-84.270225,WGS84,16N,746274.169,3979645.711,0.19,GeoXH 6000,0.28,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-84.2702247448205, 35.9301546342092)",746280.4379279093,3979649.0442480957,21.8,21.4,7.2,6.999999999999999,small tree,Live,NA,NA,measured
NEON.PLA.D07.ORNL.01563,D07,PINUS,23,Pinus sp.,244.6,ORNL,35.93025,-84.27011,242.6,16.79,17.85,0.124,0.965,0.578,3.63,0.94,0.97,0.275,0.128,1520.1,59.7,10.7,19.1,33.6,0.99,51.13,vst_ORNL_2014,ORNL_001,4,31,9.9,52.4,NA,basePlot,35.930155,-84.270225,WGS84,16N,746274.169,3979645.711,0.19,GeoXH 6000,0.28,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-84.2702247448205, 35.9301546342092)",746282.0126674692,3979651.751437123,49.050000000000004,23,12.049999999999999,10.549999999999999,single bole tree,Live,Full sun,NA,measured
NEON.PLA.D07.ORNL.01581,D07,ACRU,4.6,Acer rubrum L.,244.6,ORNL,35.93025,-84.27011,69.6,11.06,11.01,0.091,0.566,0.279,7.8,2.43,2.38,0.142,0.094,1791.1,37.6,12,14,13,1.6,49.47,vst_ORNL_2014,ORNL_001,2,33,4,341.4,NA,basePlot,35.930154,-84.269994,WGS84,16N,746294.976,3979646.217,0.17,GeoXH 6000,0.27,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-84.2699941922692, 35.9301539482023)",746293.7001627628,3979650.00807364,28.849999999999998,16.549999999999994,9.149999999999997,6.9,single bole tree,Live,Partially shaded,NA,measured
NEON.PLA.D07.ORNL.01860,D07,LIST2,15.6,Liquidambar styraciflua L.,283.6,ORNL,35.938232,-84.323686,58.8,23.24,20.89,0.115,0.949,0.593,6.23,1.68,1.52,0.263,0.126,1463.7,46.5,10.2,16.6,33.4,1.89,48.02,vst_ORNL_2014,ORNL_006,2,31,15.3,75.5,NA,basePlot,35.938125,-84.323836,WGS84,16N,741412.116,3980395.975,0.17,GeoXH 6000,0.27,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-84.3238359437636, 35.9381246792335)",741426.9286588979,3980399.8058140622,39.7,26.849999999999998,10.749999999999998,8.2,single bole tree,Live,Partially shaded,NA,measured
NEON.PLA.D07.ORNL.01875,D07,LITU,17.7,Liriodendron tulipifera L.,283.6,ORNL,35.938232,-84.323686,43.5,18.35,22.01,0.149,2.566,0.583,7,1.97,1.74,0.313,0.106,475.8,51.3,11.4,25.6,14.6,2.25,47.21,vst_ORNL_2014,ORNL_006,4,31,17.2,74.2,NA,basePlot,35.938125,-84.323836,WGS84,16N,741412.116,3980395.975,0.17,GeoXH 6000,0.27,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-84.3238359437636, 35.9381246792335)",741428.6661494888,3980400.658220249,32.1,27.500000000000004,9.750000000000002,5.2,single bole tree,Live,Partially shaded,NA,measured
NEON.PLA.D07.ORNL.01907,D07,LIST2,21,Liquidambar styraciflua L.,283.6,ORNL,35.938232,-84.323686,62,16.77,18.49,0.113,1.371,0.51,7.5,2.03,1.92,0.259,0.102,1313.8,36.2,9.9,17.2,31.6,1.77,49.43,vst_ORNL_2014,ORNL_006,2,31,16,37.4,NA,basePlot,35.938125,-84.323836,WGS84,16N,741412.116,3980395.975,0.17,GeoXH 6000,0.27,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-84.3238359437636, 35.9381246792335)",741421.8340134356,3980408.6856339285,39.35,26.54999999999999,10.849999999999998,9.400000000000002,single bole tree,Live,Partially shaded,NA,measured
NEON.PLA.D07.ORNL.02477,D07,LITU,14.8,Liriodendron tulipifera L.,268.4,ORNL,35.92537,-84.329757,99.1,17.25,20.25,0.14,1.492,1.135,7.96,2.03,2.49,0.183,0.101,191.4,61,7.9,15.1,14.1,1.81,47.48,vst_ORNL_2014,ORNL_007,2,33,4.6,315,NA,basePlot,35.925269,-84.32964,WGS84,16N,740927.474,3978955.298,0.17,Geo 7X (H-Star),0.25,deciduousForest,cdw|cfc|dhp|hbp|vst,"c(-84.3296398588611, 35.9252692369007)",740924.2213088066,3978958.5506911934,55.45,29.89999999999999,13.600000000000001,10.000000000000002,single bole tree,Live,Full sun,NA,measured
NEON.PLA.D07.ORNL.02487,D07,ACRU,22.9,Acer rubrum L.,268.4,ORNL,35.92537,-84.329757,88.7,13.14,12.98,0.128,0.9490000000000001,0.6285000000000001,6.75,1.93,2.12,0.1825,0.08549999999999999,720.1,57.55,5.25,21.950000000000003,27.85,1.7,48.28,vst_ORNL_2014,ORNL_007,1,33,7.2,297,NA,basePlot,35.925269,-84.32964,WGS84,16N,740927.474,3978955.298,0.17,Geo 7X (H-Star),0.25,deciduousForest,cdw|cfc|dhp|hbp|vst,"c(-84.3296398588611, 35.9252692369007)",740921.0587530258,3978958.566731598,35.3,22.65,13.7,8.9,single bole tree,Live,Partially shaded,NA,measured
NEON.PLA.D07.ORNL.02493,D07,JUVI,12.7,Juniperus virginiana L.,268.4,ORNL,35.92537,-84.329757,178.6,20.52,15.21,0.115,0.782,1.487,4.28,1.37,1.31,0.233,0.077,851,76.1,3,18.6,10.1,1.18,48.61,vst_ORNL_2014,ORNL_007,4,33,9.5,333.7,NA,basePlot,35.925269,-84.32964,WGS84,16N,740927.474,3978955.298,0.17,Geo 7X (H-Star),0.25,deciduousForest,cdw|cfc|dhp|hbp|vst,"c(-84.3296398588611, 35.9252692369007)",740923.2648236873,3978963.8146210886,25.85,18.35,5.5,4.300000000000001,single bole tree,Live,Partially shaded,NA,measured
NEON.PLA.D07.ORNL.02562,D07,JUVI,10.3,Juniperus virginiana L.,245.6,ORNL,35.916311,-84.26328,222.7,19.23,15.54,0.116,0.904,0.919,4.95,1.32,1.44,0.244,0.085,464.6,75.2,3,19,9.3,1.13,50.52,vst_ORNL_2014,ORNL_027,2,41,7.3,179.4,NA,basePlot,35.916311,-84.26328,WGS84,16N,746943.934,3978127.245,0.25,GeoXH 6000,0.34,evergreenForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-84.2632800166807, 35.9163107274864)",746944.0104440241,3978119.9454002636,30.050000000000004,16.649999999999995,5.1,4.1,single bole tree,Live,Full sun,NA,measured
NEON.PLA.D07.ORNL.02647,D07,JUVI,9.8,Juniperus virginiana L.,245.6,ORNL,35.916311,-84.26328,186.6,20.42,15.65,0.111,0.538,0.825,2.91,0.73,0.87,0.214,0.079,380,50,2.9,18.6,11.5,1.09,50.34,vst_ORNL_2014,ORNL_027,3,41,1.8,16.8,NA,basePlot,35.916311,-84.26328,WGS84,16N,746943.934,3978127.245,0.25,GeoXH 6000,0.34,evergreenForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-84.2632800166807, 35.9163107274864)",746944.4542572345,3978128.9681750955,36.099999999999994,16.400000000000002,6.4,5.650000000000001,single bole tree,Live,Partially shaded,NA,measured
NEON.PLA.D07.ORNL.02648,D07,JUVI,13.2,Juniperus virginiana L.,245.6,ORNL,35.916311,-84.26328,206.3,18.88,15.96,0.105,0.716,1.095,4.21,1.2,1.31,0.289,0.103,716.9,73.3,3.1,17.6,11.9,1.2,49.55,vst_ORNL_2014,ORNL_027,3,41,5.6,64.6,NA,basePlot,35.916311,-84.26328,WGS84,16N,746943.934,3978127.245,0.25,GeoXH 6000,0.34,evergreenForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-84.2632800166807, 35.9163107274864)",746948.99267764,3978129.647036747,31.650000000000006,12.500000000000002,5.75,5.1,single bole tree,Live,Partially shaded,NA,measured
NEON.PLA.D07.ORNL.04041,D07,LITU,10.9,Liriodendron tulipifera L.,316.8,ORNL,35.964793,-84.278889,61,18.36,20.37,0.146,1.669,0.908,3.58,1,1.06,0.345,0.121,415.1,80.3,12.5,24.8,15.1,2.58,47.51,vst_ORNL_2014,ORNL_049,3,21,14.6,37.7,NA,basePlot,35.964608,-84.279115,WGS84,16N,745365.263,3983445.984,0.16,GeoXH 6000,0.27,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-84.2791151031493, 35.9646078564449)",745374.1912947868,3983457.5358635816,50.199999999999996,29.866666666666674,9.244455117119442,6.379780164139281,multi-bole tree,Live,NA,NA,height
NEON.PLA.D07.ORNL.04078,D07,NYSY,12.4,Nyssa sylvatica Marshall,316.8,ORNL,35.964793,-84.278889,83.9,7.61,13.19,0.113,1.015,0.428,4.66,1.48,1.21,0.403,0.098,963.9,83.4,4.4,27.4,8.8,1.8,46.74,vst_ORNL_2014,ORNL_049,4,21,24.9,40.7,NA,basePlot,35.964608,-84.279115,WGS84,16N,745365.263,3983445.984,0.16,GeoXH 6000,0.27,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-84.2791151031493, 35.9646078564449)",745381.5002502555,3983464.8615449714,17.03333333333333,15.366666666666667,7.479731265117518,4.544461564227484,single bole tree,Live,NA,NA,height
NEON.PLA.D07.ORNL.04841,D07,NYSY,15.8,Nyssa sylvatica Marshall,338.8,ORNL,35.964422,-84.285887,62.5,7.87,15.84,0.099,1.163,0.44,4.59,1.67,1.23,0.345,0.111,1034.5,49.8,4.6,17.6,10.4,1.59,46.165,vst_ORNL_2016,ORNL_046,3,57,3.5,127.8,NA,basePlot,35.964597,-84.286102,WGS84,16N,744735.046,3983427.215,0.18,GeoXH 6000,0.23,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-84.2861023902228, 35.9645970313787)",744737.8115425432,3983425.069825312,35.050000000000004,21.275,9.545319935329294,5.908972083684222,single bole tree,Live,NA,NA,height
NEON.PLA.D07.ORNL.04848,D07,QURU,20.4,Quercus rubra L.,338.8,ORNL,35.964422,-84.285887,100.2,28.24,16.28,0.124,1.145,0.388,8.61,2.54,2.16,0.214,0.094,2500.7,63.7,5.1,41.3,21.7,1.96,49.06,vst_ORNL_2016,ORNL_046,1,57,13.2,144.4,NA,basePlot,35.964597,-84.286102,WGS84,16N,744735.046,3983427.215,0.18,GeoXH 6000,0.23,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-84.2861023902228, 35.9645970313787)",744742.7300232061,3983416.482069954,51.20000000000001,25.675,11.105350460666482,7.160345832172443,single bole tree,Live,NA,NA,height
